Id,SalePrice
2735,138987.99517516585
2736,141429.93529733096
2737,121448.3281740253
2738,141318.14301039316
2739,165201.64897101058
2740,132479.15333956634
2741,153262.14250621534
2742,152834.92930559558
2743,160564.11144591292
2744,160369.25118895568
2745,144837.5275094532
2746,136360.8705713175
2747,144053.60804844138
2748,112619.45498661653
2749,133301.20385611657
2750,132902.92954203786
2751,141376.3498266966
2752,198047.18799398365
2753,151868.11728735387
2754,194054.02167139633
2755,137726.21110412787
2756,92058.95275773291
2757,64302.19179362503
2758,76673.26316078061
2759,169592.09757250236
2760,126109.07683056578
2761,152489.37975564232
2762,149731.69782567615
2763,180224.96882078372
2764,151667.17839133847
2765,276840.2981792425
2766,131579.28086889218
2767,88292.63711746837
2768,134228.44644361272
2769,139443.1060730934
2770,148249.83998962957
2771,114580.4018959198
2772,110278.37152938903
2773,175887.92838241495
2774,145343.7169447604
2775,109019.53869419354
2776,147353.15202785342
2777,143859.87125131136
2778,113409.36239113347
2779,115857.78438958497
2780,97734.1387747403
2781,105496.9715256571
2782,97299.35622742516
2783,107295.96801287803
2784,122672.29638991572
2785,141966.07695326666
2786,66790.3606882536
2787,122774.38910809057
2788,73782.91040580881
2789,186050.93994763753
2790,99263.21569309969
2791,117808.26931477767
2792,65229.681763950546
2793,155071.35062295734
2794,95510.75004675023
2795,120720.005562333
2796,104209.13165014113
2797,193201.18590497272
2798,108891.64362475209
2799,122688.92355286016
2800,63045.898351966774
2801,107848.7086327041
2802,136540.34844553703
2803,188170.04450893475
2804,124318.86979084162
2805,104071.23483261903
2806,90615.05054205221
2807,162630.58013938827
2808,153900.341549903
2809,144567.93249683184
2810,127222.47026994024
2811,156886.70910999877
2812,159915.43640717608
2813,173105.41791000144
2814,165854.43439995867
2815,93658.4882810051
2816,245311.03720988004
2817,149105.97950313747
2818,121134.70681109375
2819,168295.52728989083
2820,145305.2172192882
2821,110438.39339794466
2822,207526.3568345108
2823,273870.66078694136
2824,151551.1070603386
2825,133086.73611705843
2826,128188.76299345502
2827,142531.4603925032
2828,190518.5823936394
2829,199705.22808466398
2830,237019.21214542506
2831,173474.64708332284
2832,242340.6962096453
2833,293825.5198999979
2834,211495.75774450623
2835,215884.65714743538
2836,187602.54311582175
2837,158114.3260509337
2838,152139.0305276636
2839,172465.45168503778
2840,198058.09416609054
2841,208202.0126987479
2842,224222.51410632013
2843,154273.6112760811
2844,171799.1063262912
2845,125192.238841812
2846,210207.79943945896
2847,214779.64061827655
2848,217227.47831330303
2849,195057.50511979952
2850,280961.94428613613
2851,238366.20985443753
2852,246128.615964197
2853,226560.6273150265
2854,137680.93346889588
2855,195482.49018963377
2856,205106.0167085295
2857,187078.67267985537
2858,206166.31413260996
2859,119286.55444946677
2860,131573.78049232264
2861,124262.44401815104
2862,185237.13033607914
2863,123779.74840168328
2864,222512.44196300296
2865,139490.84850264454
2866,149427.34635039396
2867,93909.49458013194
2868,92382.44168973328
2869,109904.08467685715
2870,123670.47848195955
2871,85721.51706982397
2872,52787.42019782418
2873,96740.09734436471
2874,150748.167000512
2875,109934.16694437407
2876,167970.20798470627
2877,138785.7392641233
2878,163351.62609893543
2879,147879.93366715257
2880,105604.80151020695
2881,153662.18421414724
2882,182798.66875197622
2883,208055.70709069626
2884,196633.49918999884
2885,191847.37878491718
2886,225284.24621772094
2887,93336.4034155864
2888,132555.58836752674
2889,60651.40511107389
2890,78090.03019166861
2891,135924.1557790396
2892,53225.3665136024
2893,81267.59319798219
2894,60024.08673169345
2895,315939.6225947905
2896,303608.49498751585
2897,200500.69821085196
2898,163119.6016159432
2899,214435.6802765572
2900,172065.48585134998
2901,190714.8348248052
2902,179982.25641403825
2903,323252.1996913104
2904,339862.6043813271
2905,83854.81641515509
2906,202635.3717093597
2907,106243.90111317679
2908,135909.2735510902
2909,150161.01102257107
2910,81229.41986204982
2911,86804.43078041336
2912,144829.62621495646
2913,83614.30641120196
2914,81397.09026365839
2915,85835.40369990095
2916,84562.40512133451
2917,149074.84718976822
2918,125821.01931682602
2919,222142.0089243696
